Seq,r,c,Ref B,Ref G,Ref R,Target B,Target G,Target B,Perceptibility,Curr Tot Min SLM,Target Tot Min SLM,Hard Decoding Errors,Soft Decoding Errors,Loc Mag,Loc Mag Ratio,Mean Pilot Mag
4,2,4,51.26777777777778,139.38111111111112,179.36777777777777,12.469978829782445,33.901986397009146,43.62803477320842,8.933611880572519,95,90,0/1044,0/512,-,-,-
4,2,5,51.13111111111111,139.35222222222222,179.83333333333334,12.426661865970564,33.8675007876142,43.70583734641523,9.076371936014686,95,90,0/1044,0/512,-,-,-
4,2,6,50.72,139.61888888888888,181.54,12.274964071337443,33.789764290046634,43.935271638615916,8.981565577738712,95,90,0/1044,0/512,-,-,-
4,2,7,48.72222222222222,140.29111111111112,181.92444444444445,11.821389631085177,34.03859287571441,44.14001749320041,8.700492107838366,95,90,0/1044,0/512,-,-,-
4,2,8,48.547777777777775,140.2711111111111,181.89111111111112,11.786301961101668,34.05465188422217,44.159046154676155,8.912478762859395,95,90,0/1044,0/512,-,-,-
4,2,9,47.27333333333333,139.5588888888889,181.04666666666665,11.565219229758585,34.142486506730776,44.29229426351063,9.271180724212975,95,90,0/1044,0/512,-,-,-
4,2,10,47.602222222222224,140.06222222222223,181.49777777777777,11.605196149840781,34.14650590225315,44.24829794790607,9.358745096142187,95,90,0/1044,0/512,-,-,-
4,2,11,47.86222222222222,140.4411111111111,181.91222222222223,11.635383590340764,34.14146113075266,44.22315527890659,9.52036919035262,95,90,0/1044,0/512,-,-,-
4,2,12,47.70777777777778,140.5211111111111,181.9911111111111,11.597698665658257,34.16049916266004,44.2418021716817,9.757709297758984,95,90,0/1044,0/512,-,-,-
4,2,13,47.49777777777778,140.29888888888888,181.84333333333333,11.564765717995888,34.15999350719619,44.275240774807926,9.310780332306901,95,90,0/1044,0/512,-,-,-
4,2,14,47.58222222222222,140.19444444444446,182.28555555555556,11.572107993850883,34.09561755380477,44.33227445234435,9.431471102484677,95,90,0/1044,0/512,-,-,-
4,3,0,56.782222222222224,144.30333333333334,180.64888888888888,13.387316953903385,34.02181854168547,42.59086450441115,7.150681103729652,95,90,0/1044,0/512,-,-,-
4,3,1,55.72,143.47555555555556,183.26,13.112111792219867,33.76287731326806,43.12501089451207,7.732492755559044,95,90,0/1044,0/512,-,-,-
4,3,2,55.21333333333333,143.8488888888889,183.24333333333334,12.997980091549808,33.86401220664099,43.1380077018092,7.446095313177565,95,90,0/1044,0/512,-,-,-
4,3,3,54.827777777777776,143.6688888888889,183.02666666666667,12.933678149872879,33.89098089238754,43.17534095773959,8.095636066563316,95,90,0/1044,0/512,-,-,-
4,3,4,54.24777777777778,144.01777777777778,183.47,12.789743918128314,33.954395422078115,43.255860659793576,8.115686875784403,95,90,0/1044,0/512,-,-,-
